reference_id,trade_date,time_of_trade,underlying,expiration_date,strike_price,trade_type,open_interest,ind,exchange_code,spread,premium_price,trade_size,bid_size,bid_price,ask_price,ask_size,edge,lean_size,size_ratio,trade_count,delta,theta,vega,gamma,sigma,rho
281400577,2018-02-13,11:51:05:679000,TUR,2019-01-18,40,P,664,ISOI,B,0.9,5.1,11,424,4.2,5.1,601,100,601,29.45,195,-0.342,-3.138,15.337,0.023,0.386,-18.04
281400578,2018-02-13,11:51:05:680000,TUR,2019-01-18,40,P,664,ISOI,I,0.9,5.1,10,357,4.2,5.1,566,100,566,36.93,195,-0.342,-3.138,15.337,0.023,0.386,-18.04
281400579,2018-02-13,11:51:05:683000,TUR,2019-01-18,40,P,664,ISOI,E,0.9,5.1,7,348,4.2,5.1,545,100,545,36.15,195,-0.342,-3.138,15.337,0.023,0.386,-18.04
281400580,2018-02-13,11:51:05:683000,TUR,2019-01-18,40,P,664,ISOI,E,0.9,5.1,4,348,4.2,5.1,545,100,545,36.15,195,-0.342,-3.138,15.337,0.023,0.386,-18.04
281400581,2018-02-13,11:51:05:684000,TUR,2019-01-18,40,P,664,AUTOX,A,0.9,5.1,1,348,4.2,5.1,545,100,545,36.15,195,-0.342,-3.138,15.337,0.023,0.386,-18.04
281400582,2018-02-13,11:51:05:684000,TUR,2019-01-18,40,P,664,ISOI,H,0.9,5.1,1,332,4.2,5.1,527,100,527,37,195,-0.342,-3.138,15.337,0.023,0.386,-18.04
281404284,2018-02-13,11:53:48:751000,XLV,2020-01-17,83,C,15,ISOI,X,1.15,8.95,61,281,7.8,8.95,588,100,588,52.21,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404285,2018-02-13,11:53:48:751000,XLV,2020-01-17,83,C,15,ISOI,I,1.15,8.95,13,250,7.8,8.95,473,100,473,47.15,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404286,2018-02-13,11:53:48:751000,XLV,2020-01-17,83,C,15,ISOI,A,1.15,8.95,10,240,7.8,8.95,436,100,436,44.95,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404287,2018-02-13,11:53:48:752000,XLV,2020-01-17,83,C,15,ISOI,A,1.15,8.95,16,230,7.8,8.95,616,100,616,62.66,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404288,2018-02-13,11:53:48:752000,XLV,2020-01-17,83,C,15,ISOI,A,1.15,8.95,20,230,7.8,8.95,616,100,616,62.66,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404289,2018-02-13,11:53:48:752000,XLV,2020-01-17,83,C,15,ISOI,A,1.15,8.95,5,230,7.8,8.95,616,100,616,62.66,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404290,2018-02-13,11:53:48:753000,XLV,2020-01-17,83,C,15,ISOI,C,1.15,8.95,31,195,7.8,8.95,543,100,543,64.09,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404291,2018-02-13,11:53:48:753000,XLV,2020-01-17,83,C,15,ISOI,B,1.15,8.95,11,195,7.8,8.95,501,100,501,61.08,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404292,2018-02-13,11:53:48:753000,XLV,2020-01-17,83,C,15,ISOI,B,1.15,8.95,11,195,7.8,8.95,501,100,501,61.08,10,0.547,-2.227,45.336,0.019,0.181,71.161
281404293,2018-02-13,11:53:48:758000,XLV,2020-01-17,83,C,15,ISOI,I,1.15,8.95,22,174,7.8,8.95,390,100,390,55.38,10,0.547,-2.227,45.336,0.019,0.181,71.161
281411135,2018-02-13,11:58:38:133000,TSLA,2020-01-17,440,C,28,ISOI,I,3.45,43.3,1,189,39.85,43.3,174,100,174,-8.62,1,0.413,-19.683,172.859,0.002,0.434,173.226
281412878,2018-02-13,11:59:48:026000,ICHR,2018-08-17,20,C,273,AUTOX,A,1.1,6.8,5,68,5.7,6.8,310,100,310,78.06,10,0.69,-4.225,5.67,0.029,0.751,4.906
281414219,2018-02-13,12:00:38:424000,SPY,2019-12-20,255,P,22668,REG,C,0.85,21.05,41,35,20.2,21.05,1630,100,1630,97.85,6,-0.386,-6.483,137.598,0.006,0.183,-226.969
281416691,2018-02-13,12:02:38:030000,NBIX,2018-03-16,80,C,503,ISOI,Q,1.2,6.7,1,103,5.5,6.7,155,100,155,33.55,7,0.6,-29.576,9.269,0.03,0.541,3.665
281416692,2018-02-13,12:02:38:030000,NBIX,2018-03-16,80,C,503,ISOI,M,1.2,6.7,1,103,5.5,6.7,155,100,155,33.55,7,0.6,-29.576,9.269,0.03,0.541,3.665
281424070,2018-02-13,12:07:53:468000,DBVT,2018-05-18,22.5,P,442,AUTOX,Z,3.2,7.1,1,100,4,7.2,276,94,276,63.77,1,-0.439,-9.439,4.116,0.032,1.187,-3.904
281424266,2018-02-13,12:08:03:775000,UDOW,2018-02-16,87,C,16,AUTOX,X,1.1,4.7,5,676,3.6,4.7,867,100,867,22.03,1,0.675,-135.843,2.982,0.056,0.778,0.483
281430861,2018-02-13,12:12:48:796000,IVV,2018-09-21,310,C,6,AUTOX,X,1.05,1.45,1,625,0.4,1.45,409,100,409,-52.81,1,0.084,-3.633,32.063,0.006,0.135,12.955
281432044,2018-02-13,12:13:29:636000,RTN,2019-01-18,185,P,141,AUTOX,A,0.8,9.3,1,8,8.5,9.3,183,100,183,95.63,6,-0.264,-8.709,65.757,0.006,0.251,-59.672
281432046,2018-02-13,12:13:29:637000,RTN,2019-01-18,195,P,159,AUTOX,A,1.05,12.15,1,1,11.1,12.15,277,100,277,99.64,4,-0.337,-9.343,73.494,0.008,0.241,-76.867
281432047,2018-02-13,12:13:29:638000,RTN,2019-01-18,185,P,141,AUTOX,A,0.8,9.3,1,1,8.5,9.3,273,100,273,99.63,6,-0.264,-8.709,65.757,0.006,0.251,-59.672
281432048,2018-02-13,12:13:29:638000,RTN,2019-01-18,185,P,141,AUTOX,A,0.8,9.3,3,1,8.5,9.3,273,100,273,99.63,6,-0.264,-8.709,65.757,0.006,0.251,-59.672
281433113,2018-02-13,12:14:07:099000,TRGP,2019-01-18,47,C,157,REG,C,0.9,5.4,1,694,4.5,5.4,598,100,598,-16.05,4,0.564,-2.607,17.955,0.033,0.264,20.18
281433132,2018-02-13,12:14:07:983000,W,2018-02-23,84.5,C,0,AUTOX,Q,0.9,11.5,1,286,10.6,11.5,169,100,169,-69.23,5,0.723,-101.236,5.16,0.02,1.086,1.543
281433133,2018-02-13,12:14:07:985000,W,2018-02-23,84.5,C,0,REG,C,0.9,11.5,4,269,10.6,11.5,167,100,167,-61.08,5,0.723,-101.236,5.16,0.02,1.086,1.543
281436473,2018-02-13,12:15:50:867000,TQQQ,2018-02-16,128,P,52,AUTOX,A,0.85,1.1,1,637,0.25,1.1,1444,100,1444,55.89,6,-0.084,-112.447,2.05,0.012,0.936,-0.107
281436474,2018-02-13,12:15:50:868000,TQQQ,2018-02-16,128,P,52,AUTOX,E,0.85,1.1,1,637,0.25,1.1,1543,100,1543,58.72,6,-0.084,-112.447,2.05,0.012,0.936,-0.107
281436475,2018-02-13,12:15:50:868000,TQQQ,2018-02-16,128,P,52,AUTOX,I,0.85,1.1,1,637,0.25,1.1,1543,100,1543,58.72,6,-0.084,-112.447,2.05,0.012,0.936,-0.107
281436476,2018-02-13,12:15:50:868000,TQQQ,2018-02-16,128,P,52,REG,P,0.85,1.1,2,637,0.25,1.1,1542,100,1542,58.69,6,-0.084,-112.447,2.05,0.012,0.936,-0.107
281437744,2018-02-13,12:16:37:486000,UVXY,2019-01-18,28,C,229,REG,M,1.8,13.15,1,77,11.35,13.15,355,100,355,78.31,1,0.747,-6.168,6.794,0.009,1.684,4.392
281676939,2018-02-13,14:18:02:147000,SPX,2018-12-21,2300,P,28708,REG,C,4.4,73,50,450,68.2,72.6,452,118,452,0.44,18,0,0,0,0,0,0
281454214,2018-02-13,12:24:16:872000,NVDA,2019-01-18,180,C,2308,AUTOX,E,0.85,71,1,34,70.15,71,163,100,163,79.14,3,0.785,-17.383,65.557,0.003,0.485,104.517
281460832,2018-02-13,12:26:47:412000,QCOM,2019-01-18,67.5,C,2293,AUTOX,I,0.85,6.25,20,76,5.4,6.25,1036,100,1036,92.66,13,0.498,-3.419,25.136,0.026,0.248,25.254
281460833,2018-02-13,12:26:47:413000,QCOM,2019-01-18,67.5,C,2293,AUTOX,X,0.85,6.25,18,76,5.4,6.25,1339,100,1339,94.32,13,0.498,-3.419,25.136,0.026,0.248,25.254
281460834,2018-02-13,12:26:47:414000,QCOM,2019-01-18,67.5,C,2293,AUTOX,H,0.85,6.25,10,76,5.4,6.25,1244,100,1244,93.89,13,0.498,-3.419,25.136,0.026,0.248,25.254
281471194,2018-02-13,12:32:08:875000,THO,2018-02-16,155,P,507,ISOI,M,2.8,30.3,1,478,27.5,30.3,349,100,349,-36.96,7,-0.932,-127.215,1.53,0.008,1.418,-1.249
281473191,2018-02-13,12:33:24:601000,SPX,2018-09-28,2675,P,331,REG,C,2.1,147.6,1,225,145.5,147.6,228,100,228,1.32,4,0,0,0,0,0,0
281476897,2018-02-13,12:35:25:741000,RTN,2019-01-18,240,C,119,AUTOX,T,1.7,8.2,2,298,6.5,8.2,215,100,215,-38.6,2,0.294,-8.181,69.521,0.008,0.215,50.441
281477869,2018-02-13,12:36:03:750000,SPX,2018-12-21,2650,P,141,REG,C,2.6,161.4,1,16,158.8,161.4,249,100,249,93.57,4,0,0,0,0,0,0
281478949,2018-02-13,12:36:47:979000,SPXW,2018-03-23,2550,P,2513,REG,C,0.8,32,1,328,31.2,32,392,100,392,16.33,36,0,0,0,0,0,0
281480391,2018-02-13,12:37:41:271000,SPX,2018-07-31,2625,P,18,REG,C,1.9,109.6,1,350,107.7,109.6,203,100,203,-72.41,5,0,0,0,0,0,0
281482634,2018-02-13,12:38:40:568000,VIX,2018-02-27,28,P,97,REG,C,1,7.8,38,254,6.8,7.8,206,100,206,-23.3,2,0,0,0,0,0,0
281482770,2018-02-13,12:38:43:980000,VIX,2018-02-27,26,P,149,REG,C,1,6.3,120,47,5.3,6.3,183,100,183,74.32,7,0,0,0,0,0,0
281485816,2018-02-13,12:39:41:689000,SODA,2019-01-18,75,C,33,ISOI,M,1.7,16.3,1,407,14.6,16.3,403,100,403,-0.99,2,0.638,-6.934,28.696,0.011,0.443,32.735
281490151,2018-02-13,12:41:35:171000,PSQ,2018-02-16,33,C,12,REG,M,1.3,2,1,414,0.7,2,501,100,501,17.37,4,1,-0.082,0,0,0,0.28
281490152,2018-02-13,12:41:35:171000,PSQ,2018-02-16,33,C,12,REG,M,1.3,2,1,414,0.7,2,501,100,501,17.37,4,1,-0.082,0,0,0,0.28
281490153,2018-02-13,12:41:35:171000,PSQ,2018-02-16,33,C,12,REG,M,1.3,2,1,414,0.7,2,501,100,501,17.37,4,1,-0.082,0,0,0,0.28
281492175,2018-02-13,12:42:36:140000,LRCX,2018-02-16,162.5,C,29,ISOI,E,1,8.5,1,145,7.5,8.5,618,100,618,76.54,10,0.797,-147.549,4.414,0.032,0.566,1.078
281492176,2018-02-13,12:42:36:140000,LRCX,2018-02-16,162.5,C,29,ISOI,I,1,8.5,1,145,7.5,8.5,617,100,617,76.5,10,0.797,-147.549,4.414,0.032,0.566,1.078
281492177,2018-02-13,12:42:36:140000,LRCX,2018-02-16,162.5,C,29,ISOI,H,1,8.5,1,145,7.5,8.5,617,100,617,76.5,10,0.797,-147.549,4.414,0.032,0.566,1.078
281492672,2018-02-13,12:42:50:081000,UVXY,2019-01-18,30,C,4198,ISOI,Q,1,11.5,1,346,10.5,11.5,575,100,575,39.83,8,0.722,-6.21,6.987,0.01,1.648,4.418
281496223,2018-02-13,12:44:30:117000,BIIB,2020-01-17,540,C,25,AUTOX,Q,2.7,7.3,1,143,4.6,7.3,201,100,201,28.86,2,0.119,-6.343,87.612,0.002,0.275,61.01
281496224,2018-02-13,12:44:30:124000,BIIB,2020-01-17,540,C,25,AUTOX,Z,2.7,7.3,1,143,4.6,7.3,222,100,222,35.59,2,0.119,-6.343,87.612,0.002,0.275,61.01
281509476,2018-02-13,12:51:34:495000,SRPT,2019-01-18,45,C,252,AUTOX,H,1.35,20.7,10,331,19.35,20.7,187,100,187,-77.01,1,0.769,-5.846,17.115,0.009,0.628,23.033
281516917,2018-02-13,12:55:31:670000,FOXA,2018-03-02,35,C,0,AUTOX,Z,0.9,2.17,1,179,1.3,2.2,166,93,166,-7.83,2,0.818,-5.169,2.088,0.146,0.229,1.319
281516918,2018-02-13,12:55:31:670000,FOXA,2018-03-02,35,C,0,AUTOX,Z,0.9,2.17,1,179,1.3,2.2,166,93,166,-7.83,2,0.818,-5.169,2.088,0.146,0.229,1.319
281519366,2018-02-13,12:56:56:066000,SPXW,2018-02-20,2650,P,1400,REG,C,0.9,24.5,1,143,23.6,24.5,253,100,253,43.48,27,0,0,0,0,0,0
279883158,2018-02-12,08:33:12:735000,AMZN,2018-02-16,1427.5,C,355,REG,W,1.95,6.8,11,94,4.85,6.8,253,100,253,62.85,40,0,0,0,0,0,0
281522174,2018-02-13,12:58:33:155000,UNVR,2018-06-15,25,C,0,AUTOX,A,1,4.5,1,269,3.5,4.5,179,100,179,-50.28,4,0.726,-3.174,5.372,0.053,0.39,5.395
281522175,2018-02-13,12:58:33:155000,UNVR,2018-06-15,25,C,0,AUTOX,A,1,4.5,2,269,3.5,4.5,179,100,179,-50.28,4,0.726,-3.174,5.372,0.053,0.39,5.395
281522378,2018-02-13,12:58:41:698000,KMX,2020-01-17,70,C,21,REG,C,1.5,11,5,886,9.5,11,487,100,487,-81.93,1,0.526,-3.423,34.846,0.012,0.372,43.757
281524566,2018-02-13,13:00:04:570000,TZA,2019-01-18,20,C,2343,REG,W,0.8,1.95,10,1795,1.15,1.95,1006,100,1006,-78.43,4,0.379,-1.775,4.835,0.044,0.679,3.119
281529844,2018-02-13,13:03:00:548000,HUBS,2018-02-16,105,C,125,ISOI,X,1.2,2.55,1,347,1.35,2.55,251,100,251,-38.25,29,0.287,-231.296,3.056,0.03,1.278,0.22
281535130,2018-02-13,13:06:01:508000,IPGP,2018-02-16,230,C,61,AUTOX,Q,1.7,17.9,4,250,16.2,17.9,153,100,153,-63.4,6,0.725,-479.977,7.446,0.014,1.087,1.34
281539098,2018-02-13,13:08:10:198000,TBT,2020-01-17,39,C,3,ISOI,Z,1.1,6.2,3,14,5.1,6.2,378,100,378,96.3,1,0.576,-1.742,20.857,0.023,0.315,30.159
281539763,2018-02-13,13:08:24:917000,EDIT,2018-03-16,30,C,157,REG,M,0.9,5.3,1,1129,4.4,5.3,778,100,778,-45.12,3,0.71,-16.073,3.321,0.043,0.821,1.59
281546634,2018-02-13,13:10:58:599000,RACE,2018-05-18,130,C,95,ISOI,M,2.1,5.8,1,268,3.7,5.8,151,100,151,-77.48,9,0.405,-14.166,24.382,0.021,0.297,11.658
281547081,2018-02-13,13:11:05:728000,IJT,2018-04-20,159,C,0,REG,C,1.6,11.8,1,226,10.2,11.8,153,100,153,-47.71,1,0.736,-13.908,23.295,0.022,0.212,20.293
281553927,2018-02-13,13:13:46:287000,RY,2018-12-21,75,C,1378,AUTOX,X,1,8.6,1,857,7.6,8.6,1455,100,1455,41.1,1,0.655,-3.205,26.911,0.026,0.196,37.415
281560668,2018-02-13,13:17:01:339000,MTCH,2020-01-17,30,C,119,AUTOX,I,0.9,13.2,2,343,12.3,13.2,344,100,344,0.29,2,0.78,-1.644,16.064,0.014,0.384,34.196
281561738,2018-02-13,13:17:38:983000,HD,2020-01-17,180,C,257,ISOI,E,1.4,27.15,1,6,25.75,27.15,259,100,259,97.68,1,0.595,-6.263,98.798,0.006,0.236,160.38
281571362,2018-02-13,13:22:25:519000,QCOM,2018-03-23,65,C,17,AUTOX,X,1.92,4.15,1,871,2.23,4.15,554,100,554,-57.22,1,0.549,-15.159,8.368,0.05,0.375,3.388
281573645,2018-02-13,13:23:45:265000,ALGN,2020-01-17,270,C,40,AUTOX,X,4.1,47,5,121,42.9,47,241,100,241,49.79,1,0.533,-14.807,130.127,0.003,0.432,156.505
281575113,2018-02-13,13:24:29:896000,ALNY,2018-03-16,130,P,55,ISOI,A,2.1,13.9,1,471,11.8,13.9,438,100,438,-7.53,7,-0.779,-22.584,10.257,0.023,0.379,-8.957
281575114,2018-02-13,13:24:29:897000,ALNY,2018-03-16,130,P,55,ISOI,E,2.1,13.9,1,471,11.8,13.9,436,100,436,-8.03,7,-0.779,-22.584,10.257,0.023,0.379,-8.957
281575115,2018-02-13,13:24:29:897000,ALNY,2018-03-16,130,P,55,ISOI,P,2.1,13.9,7,471,11.8,13.9,436,100,436,-8.03,7,-0.779,-22.584,10.257,0.023,0.379,-8.957
281575116,2018-02-13,13:24:29:897000,ALNY,2018-03-16,130,P,55,ISOI,Q,2.1,13.9,2,471,11.8,13.9,427,100,427,-10.3,7,-0.779,-22.584,10.257,0.023,0.379,-8.957
281575117,2018-02-13,13:24:29:897000,ALNY,2018-03-16,130,P,55,ISOI,I,2.1,13.9,1,471,11.8,13.9,426,100,426,-10.56,7,-0.779,-22.584,10.257,0.023,0.379,-8.957
281579756,2018-02-13,13:26:40:704000,EDIT,2019-01-18,35,C,579,AUTOX,T,1,9,1,341,8,9,670,100,670,49.1,2,0.609,-4.701,12.398,0.017,0.7,11.186
281586077,2018-02-13,13:29:42:912000,RDUS,2018-03-16,35,C,71,AUTOX,E,1,5,5,570,4,5,660,100,660,13.64,3,0.695,-15.211,3.872,0.048,0.665,1.856
281589448,2018-02-13,13:31:01:811000,CMG,2018-02-16,240,C,57,AUTOX,X,1.1,15.7,1,32,14.6,15.7,270,100,270,88.15,10,0.885,-146.649,4.528,0.015,0.541,1.761
281595323,2018-02-13,13:33:36:573000,STM,2020-01-17,20,P,86,AUTOX,X,1.45,4.3,20,1709,2.95,4.4,2133,86,2133,19.88,1,-0.336,-1.073,10.949,0.031,0.387,-20.908
281601227,2018-02-13,13:37:03:930000,SPXW,2018-02-28,2665,C,78,REG,C,0.8,38.4,1,37,37.6,38.4,162,100,162,77.16,6,0,0,0,0,0,0
281607085,2018-02-13,13:40:09:895000,VIXY,2018-03-16,41,P,0,AUTOX,X,0.8,5.9,1,251,5.1,5.9,554,100,554,54.69,1,-0.462,-28.89,4.661,0.032,1.055,-2.033
281612104,2018-02-13,13:43:00:038000,UBNT,2018-06-15,65,P,517,AUTOX,A,0.9,5.9,10,813,5,5.9,417,100,417,-94.96,37,-0.339,-11.38,14.876,0.017,0.515,-9.833
281612105,2018-02-13,13:43:00:038000,UBNT,2018-06-15,65,P,517,AUTOX,A,0.9,5.9,5,813,5,5.9,417,100,417,-94.96,37,-0.339,-11.38,14.876,0.017,0.515,-9.833
281612106,2018-02-13,13:43:00:038000,UBNT,2018-06-15,65,P,517,AUTOX,A,0.9,5.9,10,813,5,5.9,417,100,417,-94.96,37,-0.339,-11.38,14.876,0.017,0.515,-9.833
281623516,2018-02-13,13:49:31:989000,TCX,2018-05-18,65,C,64,AUTOX,E,1.25,2.65,1,500,1.4,2.65,323,100,323,-54.8,2,0.305,-8.456,10.088,0.028,0.43,3.902
281627774,2018-02-13,13:51:38:289000,BLUE,2018-05-18,180,C,109,AUTOX,E,2.9,36.7,2,292,33.8,36.7,291,100,291,-0.34,1,0.697,-41.321,35.587,0.006,0.594,27.109
281627876,2018-02-13,13:51:42:277000,ALNY,2018-06-15,115,C,19,REG,C,1.3,14.4,1,156,13.1,14.4,273,100,273,42.86,1,0.599,-17.404,26.503,0.013,0.435,19.172
281631478,2018-02-13,13:53:19:407000,AMP,2018-09-21,130,P,0,AUTOX,Q,1.4,5,3,51,3.7,5.1,204,86,204,75,2,-0.188,-8.28,32.65,0.007,0.309,-20.296
281645998,2018-02-13,14:01:12:657000,SOXL,2018-03-16,120,C,7,AUTOX,X,1.7,26.49,1,679,24.8,26.5,541,99,541,-25.51,5,0.76,-68.044,12.653,0.008,0.911,6.833
281650863,2018-02-13,14:03:43:998000,QCOM,2020-01-17,80,C,1665,ISOI,Q,2.8,5.3,1,418,2.5,5.3,239,100,239,-74.9,5,0.343,-2.167,33.443,0.017,0.244,35.066
281650864,2018-02-13,14:03:43:998000,QCOM,2020-01-17,80,C,1665,ISOI,M,2.8,5.3,2,418,2.5,5.3,239,100,239,-74.9,5,0.343,-2.167,33.443,0.017,0.244,35.066
281650865,2018-02-13,14:03:43:998000,QCOM,2020-01-17,80,C,1665,ISOI,M,2.8,5.3,1,418,2.5,5.3,239,100,239,-74.9,5,0.343,-2.167,33.443,0.017,0.244,35.066
281650866,2018-02-13,14:03:43:998000,QCOM,2020-01-17,80,C,1665,ISOI,M,2.8,5.3,1,418,2.5,5.3,239,100,239,-74.9,5,0.343,-2.167,33.443,0.017,0.244,35.066
281650867,2018-02-13,14:03:43:998000,QCOM,2020-01-17,80,C,1665,ISOI,M,2.8,5.3,1,418,2.5,5.3,239,100,239,-74.9,5,0.343,-2.167,33.443,0.017,0.244,35.066
281654866,2018-02-13,14:05:28:963000,EQIX,2018-03-16,430,C,137,AUTOX,X,1,17.2,1,92,16.2,17.2,366,100,366,74.86,7,0.59,-75.844,49.41,0.012,0.259,20.451
281659730,2018-02-13,14:08:23:572000,FDN,2018-03-16,116,C,0,ISOI,M,1.3,5.6,1,1200,4.3,5.6,1610,100,1610,25.47,1,0.6,-21.805,13.282,0.041,0.277,5.602
281660241,2018-02-13,14:08:43:557000,QLYS,2018-03-16,70,P,0,AUTOX,T,0.8,4.5,1,145,3.7,4.5,198,100,198,26.77,1,-0.65,-13.219,7.265,0.061,0.312,-4.059
281660816,2018-02-13,14:09:07:901000,AAPL,2020-01-17,160,C,6786,AUTOX,X,1.4,27.9,10,2,26.5,27.9,414,100,414,99.52,19,0.605,-6.308,87.657,0.006,0.269,140.261
281668915,2018-02-13,14:13:44:401000,VXX,2019-01-18,44,C,1048,AUTOX,X,1.25,18,1,267,16.75,18,429,100,429,37.76,2,0.704,-7.638,16.081,0.008,0.878,15.407
281671965,2018-02-13,14:15:32:838000,BG,2018-03-16,70,C,53,REG,M,1.6,10.6,2,178,9,10.6,187,100,187,4.81,4,0.815,-17.901,6.121,0.024,0.493,4.603
281676934,2018-02-13,14:18:02:147000,SPX,2018-12-21,2300,P,28708,REG,C,4.4,73,1250,450,68.2,72.6,452,118,452,0.44,18,0,0,0,0,0,0
281676935,2018-02-13,14:18:02:147000,SPX,2018-12-21,2300,P,28708,REG,C,4.4,73,600,450,68.2,72.6,452,118,452,0.44,18,0,0,0,0,0,0
281676936,2018-02-13,14:18:02:147000,SPX,2018-12-21,2300,P,28708,REG,C,4.4,73,250,450,68.2,72.6,452,118,452,0.44,18,0,0,0,0,0,0
281676937,2018-02-13,14:18:02:147000,SPX,2018-12-21,2300,P,28708,REG,C,4.4,73,300,450,68.2,72.6,452,118,452,0.44,18,0,0,0,0,0,0
281676938,2018-02-13,14:18:02:147000,SPX,2018-12-21,2300,P,28708,REG,C,4.4,73,50,450,68.2,72.6,452,118,452,0.44,18,0,0,0,0,0,0
281683932,2018-02-13,14:21:26:889000,YY,2018-03-23,120,C,22,REG,M,0.9,9.2,1,258,8.3,9.2,228,100,228,-13.16,4,0.521,-46.104,15.269,0.017,0.627,5.503
281683933,2018-02-13,14:21:26:889000,YY,2018-03-23,120,C,22,REG,M,0.9,9.2,1,258,8.3,9.2,228,100,228,-13.16,4,0.521,-46.104,15.269,0.017,0.627,5.503
281683934,2018-02-13,14:21:26:890000,YY,2018-03-23,120,C,22,AUTOX,Q,0.9,9.2,2,238,8.3,9.2,216,100,216,-10.19,4,0.521,-46.104,15.269,0.017,0.627,5.503
281684451,2018-02-13,14:21:43:476000,DE,2018-02-23,150,C,0,REG,C,1.5,12.7,33,8,11.2,12.7,234,100,234,96.58,1,0.94,-16.141,3.18,0.016,0.273,3.85
281684861,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,N,0.8,1.55,9,4,0.75,1.55,405,100,405,99.01,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684862,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,N,0.8,1.55,4,4,0.75,1.55,405,100,405,99.01,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684863,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,A,0.8,1.55,2,4,0.75,1.55,392,100,392,98.98,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684864,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,A,0.8,1.55,2,4,0.75,1.55,392,100,392,98.98,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684865,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,A,0.8,1.55,1,4,0.75,1.55,392,100,392,98.98,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684866,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,A,0.8,1.55,10,4,0.75,1.55,392,100,392,98.98,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684867,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,A,0.8,1.55,6,4,0.75,1.55,392,100,392,98.98,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684868,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,Z,0.8,1.55,4,4,0.75,1.55,356,100,356,98.88,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684869,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,E,0.8,1.55,5,4,0.75,1.55,356,100,356,98.88,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684870,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,E,0.8,1.55,5,4,0.75,1.55,356,100,356,98.88,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684871,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,H,0.8,1.55,20,4,0.75,1.55,349,100,349,98.85,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684872,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,I,0.8,1.55,16,4,0.75,1.55,327,100,327,98.78,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684873,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,Q,0.8,1.55,7,4,0.75,1.55,327,100,327,98.78,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684874,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,X,0.8,1.55,101,4,0.75,1.55,327,100,327,98.78,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684875,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,E,0.8,1.55,1,4,0.75,1.55,323,100,323,98.76,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684876,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,AUTOX,T,0.8,1.55,28,4,0.75,1.55,322,100,322,98.76,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684877,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,REG,M,0.8,1.55,50,4,0.75,1.55,309,100,309,98.71,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684878,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,REG,M,0.8,1.55,27,4,0.75,1.55,309,100,309,98.71,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
281684879,2018-02-13,14:21:54:412000,PBYI,2018-02-16,60,P,111,REG,M,0.8,1.55,10,4,0.75,1.55,321,100,321,98.75,50,-0.274,-88.745,1.894,0.075,0.778,-0.148
